uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
stimuli/mosart-logprob/jobs_NEW/scripts/collect_logprob_local.py,other,4153,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\collect_logprob_local.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/consolidate_inference.py,other,15682,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\consolidate_inference.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/consolidate_logprob.py,other,23645,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\consolidate_logprob.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/cost_model.py,other,6905,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\cost_model.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/generate_inference_prompts.py,other,6719,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\generate_inference_prompts.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/launch_logprob_batch.py,other,5782,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\launch_logprob_batch.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/merge_and_validate.py,other,14642,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\merge_and_validate.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/run_jobs.py,other,9877,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\run_jobs.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/serve_collect_one.sh,other,3273,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\serve_collect_one.sh,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/serve_collect_one_reasoning.sh,other,3149,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\serve_collect_one_reasoning.sh,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/token_sample.py,other,6017,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\token_sample.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/validate_slugs.py,other,5323,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\validate_slugs.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/verify_run_usability.py,other,2732,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\verify_run_usability.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/__pycache__/consolidate_logprob.cpython-312.pyc,other,29512,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\__pycache__\consolidate_logprob.cpython-312.pyc,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/__pycache__/run_jobs.cpython-312.pyc,other,14858,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\__pycache__\run_jobs.cpython-312.pyc,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
