uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-24.png,other,51082,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-24.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-25.png,other,80074,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-25.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-26.png,other,73312,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-26.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-3.png,other,59696,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-3.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-4.png,other,63973,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-4.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-5.png,other,59081,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-5.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-6.png,other,64998,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-6.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-7.png,other,65813,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-7.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-8.png,other,63782,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-8.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-9.png,other,58919,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-9.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/LO3-4-Newtons-Laws.xlsx,other,121009,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\LO3-4-Newtons-Laws.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-IFBDF-091725/PHY1-F-IFBDF-091725.yaml,other,33749,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-IFBDF-091725\PHY1-F-IFBDF-091725.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-IFBDF-091725/qti_import.zip,other,6045,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-IFBDF-091725\qti_import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-IFBDF-091725/Files/Fixes-2.md,other,9123,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-IFBDF-091725\Files\Fixes-2.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-IFBDF-091725/Files/Fixes.md,other,4964,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-IFBDF-091725\Files\Fixes.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-IFBDF-091725/Files/Problems.md,other,9649,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-IFBDF-091725\Files\Problems.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-IFBDF-091725/Files/chatGPT_compare.md,other,4121,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-IFBDF-091725\Files\chatGPT_compare.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-INTLP-091625/PHY1-F-INTLP-091625.yaml,other,44118,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-INTLP-091625\PHY1-F-INTLP-091625.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-INTLP-091625/qti_import.zip,other,6900,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-INTLP-091625\qti_import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-INTLP-091625/Files/Problems.md,other,18103,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-INTLP-091625\Files\Problems.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-N2LCQELEV-100925/PHY1-F-N2LCQELEV-100925.yml,other,19630,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-N2LCQELEV-100925\PHY1-F-N2LCQELEV-100925.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-N2LCQELEV-100925/PHY1-F-N2LCQELEV-100925.zip,other,5737,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-N2LCQELEV-100925\PHY1-F-N2LCQELEV-100925.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-N3FP-10042026/PHY1-F-N3FP-10042026.yaml,other,41173,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-N3FP-10042026\PHY1-F-N3FP-10042026.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-N3FP-10042026/PHY1-F-N3FP-10042026.zip,other,6655,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-N3FP-10042026\PHY1-F-N3FP-10042026.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-OFKF-030625/PHY1-F-OFKF-030625.yml,other,47493,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-OFKF-030625\PHY1-F-OFKF-030625.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-OFKF-030625/qti_import.zip,other,9739,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-OFKF-030625\qti_import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-OFKF-030625/Older versions/PHY1-F-OFKF-030625-markdownLatex.yml,other,43803,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-OFKF-030625\Older versions\PHY1-F-OFKF-030625-markdownLatex.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-OFKF-030625/Older versions/PHY1-F-OFKF-030625.yml,other,43058,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-OFKF-030625\Older versions\PHY1-F-OFKF-030625.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-OFKF-030625/Older versions/qti_import.zip,other,7618,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-OFKF-030625\Older versions\qti_import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-OFKF-030625/version with alternate numbers/PHY1-F-OFKF-030625_altNum.yml,other,47628,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-OFKF-030625\version with alternate numbers\PHY1-F-OFKF-030625_altNum.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-OFKF-030625/version with alternate numbers/qti_import (1).zip,other,9743,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-OFKF-030625\version with alternate numbers\qti_import (1).zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/PHY1-F-SBORWSF-10042025.yaml,other,97838,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\PHY1-F-SBORWSF-10042025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/import.zip,other,140151,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figure Source File/Figure Creation.pptx,other,776263,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figure Source File\Figure Creation.pptx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figure Source File/spring_down.svg,other,63438,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figure Source File\spring_down.svg,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figure Source File/spring_up.svg,other,80263,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figure Source File\spring_up.svg,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/Figures.zip,other,129541,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\Figures.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_down_compress_friction_down_pull.png,other,10265,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_down_compress_friction_down_pull.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_down_compress_friction_down_push.png,other,10420,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_down_compress_friction_down_push.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_down_compress_friction_up_pull.png,other,10278,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_down_compress_friction_up_pull.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_down_compress_friction_up_push.png,other,10423,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_down_compress_friction_up_push.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_down_extend_friction_down_pull.png,other,10826,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_down_extend_friction_down_pull.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_down_extend_friction_up_pull.png,other,10833,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_down_extend_friction_up_pull.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_up_compress_friction_down_push.png,other,10577,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_up_compress_friction_down_push.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_up_compress_friction_up_push.png,other,10589,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_up_compress_friction_up_push.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_up_extend_friction_down_pull.png,other,10887,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_up_extend_friction_down_pull.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_up_extend_friction_down_push.png,other,11023,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_up_extend_friction_down_push.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_up_extend_friction_up_pull.png,other,10879,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_up_extend_friction_up_pull.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Figures/spring_up_extend_friction_up_push.png,other,11001,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Figures\spring_up_extend_friction_up_push.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Old/PHY1-F-SBORWSF-10052026.yaml,other,11214,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Old\PHY1-F-SBORWSF-10052026.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SBORWSF-10042025/Problem Bodies/spring down compress friction down tension up.md,other,6967,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SBORWSF-10042025\Problem Bodies\spring down compress friction down tension up.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SFMC-09162025/PHY1-F-SFMC-09162025.yaml,other,32814,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SFMC-09162025\PHY1-F-SFMC-09162025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SFMC-09162025/qti_import.zip,other,6891,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SFMC-09162025\qti_import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SFMC-09162025/Files/solutions.md,other,9915,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SFMC-09162025\Files\solutions.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/3_Forces/PHY1-F-SFMC-09162025/Files/triple check (issue identified).xlsx,other,16319,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\3_Forces\PHY1-F-SFMC-09162025\Files\triple check (issue identified).xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/LO3-4-Newtons-Laws.xlsx,other,121009,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\LO3-4-Newtons-Laws.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N-DACCF-10032025/PHY1-N-DACCF-10032025.yml,other,27159,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N-DACCF-10032025\PHY1-N-DACCF-10032025.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N-DACCF-10032025/import.zip,other,135633,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N-DACCF-10032025\import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N-DACCFMC-10082025/PHY1-N-DACCFMC-10082025.yml,other,32564,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N-DACCFMC-10082025\PHY1-N-DACCFMC-10082025.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N-DACCFMC-10082025/import.zip,other,6939,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N-DACCFMC-10082025\import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
